incident_id,timestamp,attack_type,severity,source_ip,destination_ip,country,mitre_technique,status
INC08469,2024-07-19 11:20:00,Malware,2,161.93.38.251,10.0.187.219,USA,T1055,Investigating
INC08470,2024-05-30 22:59:00,Brute Force,4,17.129.225.185,10.0.52.82,Brazil,T1055,Open
INC08471,2024-03-11 03:23:00,Malware,8,24.122.32.57,10.0.167.97,Canada,T1110,Resolved
INC08472,2024-03-09 15:41:00,Malware,9,49.105.84.18,10.0.63.13,Germany,T1110,Resolved
INC08473,2024-12-08 21:27:00,Insider Threat,6,18.200.155.206,10.0.135.13,Russia,T1204,Investigating
INC08474,2024-01-02 23:36:00,Insider Threat,8,100.84.233.103,10.0.223.166,Germany,T1110,Resolved
INC08475,2024-02-06 00:13:00,Phishing,6,223.192.124.193,10.0.48.50,UK,T1566,Investigating
INC08476,2024-01-06 16:11:00,Brute Force,2,242.172.173.143,10.0.212.166,USA,T1110,Resolved
INC08477,2024-04-18 16:51:00,Ransomware,7,118.209.15.169,10.0.207.171,UK,T1499,Open
INC08478,2024-04-22 09:11:00,Malware,1,102.30.248.230,10.0.243.90,China,T1110,Open
INC08479,2024-04-21 23:41:00,Brute Force,4,235.31.215.141,10.0.148.206,Russia,T1110,Resolved
INC08480,2024-12-30 00:59:00,Insider Threat,7,109.203.197.56,10.0.53.52,Canada,T1204,Resolved
INC08481,2024-03-20 19:33:00,Phishing,5,165.171.88.156,10.0.31.204,Russia,T1204,Investigating
INC08482,2024-09-25 02:53:00,Ransomware,3,122.217.191.5,10.0.125.52,USA,T1204,Resolved
INC08483,2024-12-27 18:40:00,Malware,2,194.115.15.61,10.0.218.235,USA,T1059,Investigating
INC08484,2024-12-13 00:36:00,Brute Force,5,139.111.20.9,10.0.248.184,USA,T1055,Investigating
INC08485,2024-07-23 12:36:00,Phishing,3,215.221.89.36,10.0.192.4,Brazil,T1081,Investigating
INC08486,2024-03-05 19:38:00,Malware,9,193.151.153.63,10.0.146.8,Japan,T1110,Investigating
INC08487,2024-09-03 20:39:00,Ransomware,3,7.138.160.128,10.0.3.127,China,T1059,Open
INC08488,2024-10-25 07:50:00,Phishing,5,87.98.187.40,10.0.58.174,Japan,T1566,Investigating
INC08489,2024-07-12 00:03:00,Ransomware,1,5.127.49.134,10.0.43.248,Japan,T1499,Resolved
INC08490,2024-11-23 13:30:00,Malware,9,223.255.207.42,10.0.73.231,USA,T1081,Resolved
INC08491,2024-11-29 22:32:00,Malware,3,170.254.134.132,10.0.189.60,Canada,T1055,Resolved
INC08492,2024-09-13 05:16:00,DDoS,1,105.234.4.6,10.0.224.14,Russia,T1059,Investigating
INC08493,2024-05-02 09:36:00,DDoS,5,66.41.43.2,10.0.181.96,France,T1059,Investigating
INC08494,2024-08-14 14:22:00,Insider Threat,7,221.167.16.42,10.0.147.206,France,T1081,Resolved
INC08495,2024-12-02 12:24:00,Brute Force,9,241.210.7.113,10.0.105.243,Brazil,T1110,Open
INC08496,2024-06-07 11:03:00,Phishing,5,69.68.159.183,10.0.234.186,India,T1055,Resolved
INC08497,2024-03-21 10:53:00,Ransomware,9,83.167.211.18,10.0.251.32,Russia,T1566,Open
INC08498,2024-08-13 02:47:00,Brute Force,3,132.90.221.61,10.0.69.139,Germany,T1204,Resolved
INC08499,2024-03-13 03:58:00,DDoS,1,151.92.31.238,10.0.130.43,France,T1204,Investigating
INC08500,2024-04-22 12:17:00,Malware,5,50.203.213.237,10.0.53.105,China,T1055,Open
INC08501,2024-09-29 16:32:00,Insider Threat,2,236.221.148.71,10.0.87.97,China,T1055,Resolved
INC08502,2024-05-17 14:12:00,Malware,6,146.159.137.175,10.0.201.113,China,T1499,Open
INC08503,2024-04-12 05:20:00,Ransomware,2,49.66.209.144,10.0.15.158,Brazil,T1204,Open
INC08504,2024-06-22 05:29:00,Ransomware,3,42.23.197.175,10.0.223.249,India,T1055,Resolved
INC08505,2024-12-28 11:05:00,Ransomware,9,192.188.195.161,10.0.75.238,France,T1081,Open
INC08506,2024-09-13 20:39:00,Ransomware,8,32.130.38.8,10.0.227.217,UK,T1055,Investigating
INC08507,2024-01-15 07:15:00,DDoS,2,31.0.146.160,10.0.103.216,China,T1110,Open
INC08508,2024-03-16 08:45:00,Ransomware,5,33.218.105.77,10.0.70.56,Russia,T1110,Resolved
INC08509,2024-07-24 17:08:00,Malware,9,182.84.166.82,10.0.248.164,Canada,T1055,Open
INC08510,2024-02-18 21:38:00,Brute Force,9,131.41.57.152,10.0.172.47,Japan,T1566,Resolved
INC08511,2024-05-19 16:19:00,Phishing,6,228.218.113.186,10.0.101.128,USA,T1204,Investigating
INC08512,2024-09-22 19:12:00,Ransomware,6,5.109.133.171,10.0.64.34,India,T1204,Investigating
INC08513,2024-08-28 21:37:00,Malware,6,252.134.55.103,10.0.249.139,Canada,T1059,Resolved
INC08514,2024-11-28 03:21:00,Insider Threat,9,10.164.63.238,10.0.64.41,Russia,T1059,Investigating
INC08515,2024-11-01 17:11:00,Malware,7,253.2.40.13,10.0.158.61,India,T1566,Resolved
INC08516,2024-12-27 16:22:00,Phishing,7,216.42.239.207,10.0.173.243,Japan,T1055,Investigating
INC08517,2024-06-01 12:13:00,DDoS,10,221.215.242.241,10.0.64.172,India,T1566,Investigating
INC08518,2024-12-09 01:50:00,Ransomware,9,160.115.42.159,10.0.92.235,UK,T1204,Investigating
INC08519,2024-10-11 10:13:00,Ransomware,4,3.107.26.19,10.0.210.140,Japan,T1204,Investigating
INC08520,2024-10-13 06:01:00,DDoS,3,210.49.176.201,10.0.166.242,Canada,T1499,Investigating
INC08521,2024-08-12 17:28:00,Phishing,9,227.254.26.255,10.0.65.109,Brazil,T1110,Resolved
INC08522,2024-03-30 05:25:00,Ransomware,7,148.99.140.249,10.0.45.54,India,T1059,Open
INC08523,2024-02-02 19:11:00,DDoS,2,182.46.198.46,10.0.174.61,Germany,T1110,Investigating
INC08524,2024-09-29 04:16:00,DDoS,5,38.117.191.199,10.0.31.180,Japan,T1499,Investigating
INC08525,2024-01-03 20:45:00,DDoS,1,218.41.64.99,10.0.135.27,Brazil,T1566,Open
INC08526,2024-06-17 10:31:00,Insider Threat,9,15.199.82.61,10.0.95.115,India,T1110,Resolved
INC08527,2024-07-06 18:35:00,Malware,5,204.246.135.173,10.0.138.197,Canada,T1059,Open
INC08528,2024-05-24 06:55:00,DDoS,7,12.121.164.33,10.0.122.179,Canada,T1204,Open
INC08529,2024-10-20 23:29:00,Brute Force,10,54.211.107.81,10.0.156.175,Canada,T1055,Investigating
INC08530,2024-09-01 04:39:00,DDoS,2,223.124.110.70,10.0.34.17,Brazil,T1081,Investigating
INC08531,2024-03-07 12:23:00,Phishing,10,204.129.180.79,10.0.150.177,China,T1566,Open
INC08532,2024-06-27 20:26:00,DDoS,9,31.13.1.233,10.0.63.9,Japan,T1110,Investigating
INC08533,2024-02-18 21:55:00,Insider Threat,3,7.190.201.15,10.0.127.138,Brazil,T1055,Resolved
INC08534,2024-11-08 13:04:00,Brute Force,8,249.140.131.142,10.0.83.84,UK,T1110,Resolved
INC08535,2024-10-12 07:43:00,Malware,3,231.85.112.175,10.0.49.206,Russia,T1499,Investigating
INC08536,2024-05-10 01:52:00,Phishing,9,106.26.73.224,10.0.222.222,USA,T1081,Investigating
INC08537,2024-11-10 04:24:00,Brute Force,1,19.19.172.97,10.0.6.58,Germany,T1059,Open
INC08538,2024-04-11 14:00:00,DDoS,8,92.100.152.17,10.0.43.65,Canada,T1110,Investigating
INC08539,2024-08-07 12:54:00,Phishing,1,63.229.96.145,10.0.18.183,India,T1499,Open
INC08540,2024-07-09 07:42:00,Ransomware,4,243.71.39.48,10.0.140.245,Russia,T1059,Open
INC08541,2024-07-30 02:38:00,Brute Force,10,48.96.96.94,10.0.65.239,India,T1055,Open
INC08542,2024-05-11 15:58:00,Phishing,9,119.0.102.184,10.0.139.201,UK,T1566,Open
INC08543,2024-06-10 16:12:00,Insider Threat,2,4.131.113.51,10.0.135.172,Germany,T1204,Open
INC08544,2024-10-01 13:36:00,Ransomware,1,152.106.63.224,10.0.120.217,Canada,T1110,Open
INC08545,2024-01-20 17:12:00,Phishing,9,61.165.46.26,10.0.77.181,Japan,T1204,Investigating
INC08546,2024-10-22 21:15:00,DDoS,10,230.114.24.71,10.0.249.213,Japan,T1055,Investigating
INC08547,2024-10-29 12:59:00,Phishing,4,55.246.12.158,10.0.248.88,UK,T1055,Investigating
INC08548,2024-08-03 04:19:00,DDoS,1,32.102.121.148,10.0.239.255,China,T1059,Investigating
INC08549,2024-04-05 21:04:00,Malware,10,246.157.12.113,10.0.93.18,Germany,T1566,Resolved
INC08550,2024-05-06 09:19:00,Insider Threat,4,80.128.163.211,10.0.206.184,Germany,T1110,Open
INC08551,2024-06-02 01:07:00,Brute Force,10,115.63.199.180,10.0.187.196,India,T1081,Resolved
INC08552,2024-04-18 09:21:00,Insider Threat,3,70.148.117.244,10.0.154.20,Canada,T1110,Investigating
INC08553,2024-01-17 01:33:00,Malware,8,72.134.229.50,10.0.211.242,Russia,T1055,Investigating
INC08554,2024-01-13 16:12:00,Insider Threat,2,83.29.101.251,10.0.184.107,Germany,T1081,Resolved
INC08555,2024-09-08 16:00:00,DDoS,1,208.34.21.98,10.0.242.128,Brazil,T1081,Open
INC08556,2024-08-29 00:29:00,Brute Force,10,1.53.66.103,10.0.185.202,USA,T1055,Open
INC08557,2024-02-28 08:12:00,Ransomware,10,68.94.23.101,10.0.147.108,Japan,T1499,Resolved
INC08558,2024-08-28 02:09:00,DDoS,2,230.118.215.53,10.0.101.41,China,T1081,Investigating
INC08559,2024-08-29 01:18:00,Brute Force,4,17.135.211.111,10.0.243.17,India,T1204,Resolved
INC08560,2024-12-21 17:22:00,Phishing,3,61.255.116.164,10.0.240.26,India,T1055,Investigating
INC08561,2024-05-15 17:23:00,DDoS,3,77.8.71.113,10.0.14.197,USA,T1081,Open
INC08562,2024-10-07 06:40:00,DDoS,2,24.178.216.213,10.0.165.104,France,T1110,Investigating
INC08563,2024-02-25 09:28:00,Brute Force,10,6.166.216.198,10.0.193.246,China,T1059,Investigating
INC08564,2024-10-17 05:29:00,Malware,9,61.217.44.225,10.0.236.41,UK,T1110,Open
INC08565,2024-03-16 13:30:00,Phishing,3,103.206.138.116,10.0.211.36,USA,T1081,Resolved
INC08566,2024-06-14 05:44:00,Malware,7,23.163.25.208,10.0.212.165,France,T1204,Open
INC08567,2024-05-22 21:51:00,DDoS,10,126.248.196.163,10.0.102.82,Canada,T1204,Resolved
INC08568,2024-03-14 14:10:00,Brute Force,9,234.37.45.186,10.0.191.244,Brazil,T1059,Resolved
INC08569,2024-10-21 15:03:00,Ransomware,4,126.7.155.54,10.0.170.143,France,T1059,Investigating
INC08570,2024-11-16 22:05:00,Insider Threat,2,73.151.132.52,10.0.6.80,Germany,T1110,Open
INC08571,2024-08-05 03:51:00,Phishing,7,113.72.238.14,10.0.66.105,China,T1110,Resolved
INC08572,2024-05-20 09:56:00,Ransomware,9,243.228.97.241,10.0.171.142,China,T1566,Investigating
INC08573,2024-11-05 06:17:00,Malware,3,221.26.232.166,10.0.243.252,Japan,T1081,Open
INC08574,2024-07-24 23:19:00,Phishing,2,10.122.23.247,10.0.208.4,Brazil,T1081,Resolved
INC08575,2024-09-09 02:51:00,Brute Force,10,226.159.216.11,10.0.255.153,Brazil,T1566,Resolved
INC08576,2024-03-05 01:47:00,DDoS,3,16.248.246.66,10.0.146.219,Canada,T1055,Investigating
INC08577,2024-10-10 12:43:00,Brute Force,5,226.204.90.10,10.0.87.71,UK,T1110,Investigating
INC08578,2024-11-30 12:55:00,Ransomware,7,3.208.83.174,10.0.21.36,Russia,T1566,Investigating
INC08579,2024-04-06 05:40:00,Ransomware,4,75.212.97.65,10.0.189.38,Germany,T1059,Open
INC08580,2024-04-19 15:55:00,DDoS,10,112.77.160.53,10.0.149.235,Canada,T1499,Investigating
INC08581,2024-02-11 00:53:00,Malware,2,247.152.50.253,10.0.86.59,Germany,T1055,Resolved
INC08582,2024-03-07 04:51:00,Insider Threat,7,185.117.136.122,10.0.116.74,Brazil,T1566,Resolved
INC08583,2024-05-30 01:32:00,Malware,7,167.144.254.60,10.0.86.9,Germany,T1499,Resolved
INC08584,2024-10-14 21:50:00,Brute Force,8,85.160.222.122,10.0.143.114,Russia,T1055,Open
INC08585,2024-07-18 03:35:00,Malware,9,71.197.216.135,10.0.202.245,Canada,T1566,Open
INC08586,2024-02-03 08:40:00,DDoS,5,102.99.198.196,10.0.212.48,China,T1055,Resolved
INC08587,2024-09-12 17:02:00,Phishing,4,17.183.35.205,10.0.232.208,China,T1110,Resolved
INC08588,2024-01-21 05:09:00,Phishing,1,102.7.193.48,10.0.74.148,UK,T1499,Open
INC08589,2024-06-20 12:48:00,Ransomware,9,153.171.0.68,10.0.240.155,USA,T1110,Investigating
INC08590,2024-02-05 00:08:00,Malware,10,187.113.136.105,10.0.198.215,Canada,T1110,Open
INC08591,2024-01-07 11:39:00,DDoS,9,62.187.135.194,10.0.107.218,USA,T1499,Investigating
INC08592,2024-02-11 20:10:00,Malware,7,142.94.3.233,10.0.128.189,Germany,T1204,Investigating
INC08593,2024-03-20 15:21:00,Insider Threat,2,91.31.208.167,10.0.185.110,UK,T1081,Resolved
INC08594,2024-08-24 10:13:00,Malware,4,15.191.104.27,10.0.203.53,France,T1110,Open
INC08595,2024-03-23 18:33:00,Ransomware,3,184.210.119.77,10.0.179.151,India,T1110,Investigating
INC08596,2024-05-17 02:54:00,Brute Force,9,244.207.100.37,10.0.185.56,India,T1499,Investigating
INC08597,2024-08-13 12:52:00,DDoS,5,147.89.170.23,10.0.207.178,France,T1499,Investigating
INC08598,2024-05-01 20:30:00,DDoS,5,205.62.229.187,10.0.30.131,Canada,T1055,Investigating
INC08599,2024-02-01 09:56:00,Insider Threat,6,28.135.26.138,10.0.72.98,UK,T1081,Resolved
INC08600,2024-11-13 09:46:00,Malware,1,53.189.98.14,10.0.98.128,Germany,T1566,Investigating
INC08601,2024-10-20 08:07:00,Brute Force,9,109.18.135.250,10.0.106.6,France,T1059,Investigating
INC08602,2024-11-12 11:27:00,Brute Force,2,134.88.7.151,10.0.122.209,Brazil,T1059,Resolved
INC08603,2024-04-25 20:51:00,Ransomware,3,159.86.194.241,10.0.132.113,Japan,T1204,Open
INC08604,2024-09-19 17:50:00,Insider Threat,9,11.224.201.249,10.0.85.52,France,T1110,Open
INC08605,2024-08-30 13:23:00,Ransomware,3,245.51.251.55,10.0.139.166,Brazil,T1566,Open
INC08606,2024-07-23 09:06:00,Ransomware,2,151.237.214.205,10.0.49.172,Germany,T1566,Resolved
INC08607,2024-03-15 00:05:00,DDoS,10,56.150.140.61,10.0.152.178,Japan,T1566,Resolved
INC08608,2024-12-26 23:56:00,DDoS,4,120.163.181.42,10.0.211.67,USA,T1566,Resolved
INC08609,2024-07-17 10:19:00,Brute Force,5,119.73.2.135,10.0.130.116,Brazil,T1566,Open
INC08610,2024-06-29 07:45:00,Ransomware,1,86.220.136.107,10.0.98.173,Japan,T1055,Open
INC08611,2024-09-05 16:05:00,DDoS,9,63.112.106.96,10.0.114.171,France,T1110,Resolved
INC08612,2024-10-15 09:39:00,Malware,2,47.161.105.48,10.0.102.182,Germany,T1055,Open
INC08613,2024-10-08 13:32:00,Malware,4,188.183.174.21,10.0.68.144,USA,T1204,Open
INC08614,2024-07-18 21:20:00,Malware,7,146.111.83.125,10.0.64.150,France,T1499,Open
INC08615,2024-06-19 15:25:00,Brute Force,2,189.21.41.36,10.0.201.133,USA,T1110,Open
INC08616,2024-01-19 17:30:00,Phishing,6,245.28.73.31,10.0.100.175,Brazil,T1204,Open
INC08617,2024-09-17 20:08:00,Ransomware,3,66.247.95.79,10.0.169.158,Russia,T1110,Investigating
INC08618,2024-12-11 16:17:00,DDoS,1,176.61.169.138,10.0.92.166,Brazil,T1204,Open
INC08619,2024-07-17 07:05:00,Malware,8,221.25.143.72,10.0.230.219,Russia,T1499,Resolved
INC08620,2024-11-11 06:53:00,Malware,9,117.92.205.168,10.0.134.51,UK,T1499,Investigating
INC08621,2024-04-20 07:57:00,Ransomware,6,146.157.149.242,10.0.115.81,USA,T1110,Open
INC08622,2024-06-05 14:14:00,Malware,3,139.55.146.206,10.0.83.74,Russia,T1055,Resolved
INC08623,2024-10-16 05:48:00,Ransomware,3,90.205.224.144,10.0.217.183,Canada,T1081,Open
INC08624,2024-06-10 14:19:00,Ransomware,7,97.62.70.41,10.0.242.56,USA,T1110,Resolved
INC08625,2024-07-07 08:58:00,Phishing,3,129.171.217.48,10.0.79.236,Germany,T1499,Resolved
INC08626,2024-08-08 03:55:00,Brute Force,5,203.136.40.198,10.0.13.80,China,T1204,Investigating
INC08627,2024-10-05 21:10:00,Ransomware,4,234.18.59.158,10.0.87.44,Russia,T1081,Open
INC08628,2024-10-04 01:09:00,Malware,4,220.120.163.82,10.0.94.143,Canada,T1055,Resolved
INC08629,2024-03-13 07:25:00,Ransomware,4,125.207.77.160,10.0.110.186,China,T1059,Open
INC08630,2024-09-29 06:31:00,Brute Force,4,47.208.181.132,10.0.127.96,UK,T1055,Investigating
INC08631,2024-06-12 17:36:00,Malware,1,31.43.244.208,10.0.211.253,Canada,T1081,Investigating
INC08632,2024-10-07 17:25:00,DDoS,1,194.25.123.11,10.0.89.200,Germany,T1059,Resolved
INC08633,2024-05-20 22:33:00,DDoS,3,130.234.86.180,10.0.242.192,Canada,T1055,Open
INC08634,2024-12-27 11:54:00,Insider Threat,7,98.145.156.55,10.0.51.66,Brazil,T1059,Resolved
INC08635,2024-09-18 15:07:00,Phishing,4,19.254.188.145,10.0.38.213,Brazil,T1055,Resolved
INC08636,2024-03-20 03:50:00,Malware,5,108.106.212.166,10.0.209.155,India,T1055,Investigating
INC08637,2024-08-06 20:21:00,Insider Threat,3,101.50.215.49,10.0.27.36,France,T1499,Investigating
INC08638,2024-09-17 22:45:00,Malware,10,153.66.79.17,10.0.248.4,Russia,T1055,Resolved
INC08639,2024-09-18 20:34:00,Malware,4,127.11.106.3,10.0.175.242,China,T1566,Open
INC08640,2024-04-29 16:57:00,Malware,4,197.83.138.227,10.0.14.53,India,T1081,Resolved
INC08641,2024-05-22 22:06:00,Brute Force,5,169.119.44.72,10.0.8.43,Germany,T1059,Resolved
INC08642,2024-11-10 08:51:00,DDoS,7,206.170.191.224,10.0.252.61,USA,T1110,Open
INC08643,2024-07-13 15:47:00,Insider Threat,10,210.229.88.193,10.0.0.134,Brazil,T1566,Investigating
INC08644,2024-05-24 10:34:00,Phishing,10,85.80.82.175,10.0.175.55,Japan,T1204,Resolved
INC08645,2024-02-28 15:10:00,Brute Force,8,50.45.25.118,10.0.142.18,Brazil,T1110,Open
INC08646,2024-01-29 16:31:00,Malware,8,249.71.74.11,10.0.57.45,Japan,T1204,Open
INC08647,2024-01-08 00:38:00,Ransomware,6,228.202.87.215,10.0.5.135,UK,T1081,Investigating
INC08648,2024-09-26 09:28:00,Brute Force,8,175.146.247.246,10.0.170.187,China,T1081,Resolved
INC08649,2024-06-27 22:45:00,DDoS,2,18.201.194.98,10.0.225.12,Russia,T1204,Investigating
INC08650,2024-05-28 21:24:00,DDoS,5,100.70.191.238,10.0.42.249,India,T1499,Investigating
INC08651,2024-09-21 03:48:00,Ransomware,7,254.145.127.136,10.0.0.109,China,T1081,Resolved
INC08652,2024-05-11 14:00:00,Phishing,8,94.218.35.25,10.0.77.240,Russia,T1055,Open
INC08653,2024-04-21 18:52:00,Brute Force,8,214.168.110.142,10.0.99.153,Canada,T1566,Investigating
INC08654,2024-04-16 13:03:00,Insider Threat,4,101.95.120.252,10.0.203.77,Japan,T1110,Investigating
INC08655,2024-10-20 23:00:00,Phishing,7,41.0.167.214,10.0.230.21,Canada,T1059,Open
INC08656,2024-04-02 01:59:00,Malware,6,179.41.233.219,10.0.15.52,Russia,T1055,Investigating
INC08657,2024-06-03 09:03:00,Insider Threat,4,87.209.17.214,10.0.251.156,China,T1204,Resolved
INC08658,2024-01-29 16:01:00,Ransomware,8,174.116.160.111,10.0.187.153,Japan,T1081,Resolved
INC08659,2024-10-25 10:29:00,Malware,2,24.73.107.182,10.0.219.38,Japan,T1110,Open
INC08660,2024-12-28 08:29:00,Ransomware,5,137.108.245.110,10.0.17.126,Canada,T1204,Open
INC08661,2024-10-09 18:43:00,DDoS,8,111.55.5.171,10.0.16.116,Germany,T1499,Resolved
INC08662,2024-12-16 17:08:00,DDoS,10,54.56.120.107,10.0.229.79,USA,T1110,Investigating
INC08663,2024-05-11 03:21:00,Brute Force,1,174.64.241.131,10.0.118.16,Germany,T1566,Investigating
INC08664,2024-10-18 01:26:00,DDoS,6,189.111.31.232,10.0.129.87,Germany,T1055,Investigating
INC08665,2024-10-30 04:09:00,Ransomware,6,50.173.8.17,10.0.158.148,France,T1204,Resolved
INC08666,2024-11-10 06:19:00,Insider Threat,5,174.253.30.56,10.0.47.32,UK,T1566,Resolved
INC08667,2024-09-12 21:17:00,Insider Threat,6,226.192.110.25,10.0.165.40,Canada,T1059,Investigating
INC08668,2024-12-30 03:41:00,Malware,2,94.221.137.82,10.0.247.13,USA,T1081,Investigating
INC08669,2024-06-28 06:46:00,Brute Force,6,166.136.184.53,10.0.150.195,China,T1081,Investigating
INC08670,2024-11-04 07:35:00,Brute Force,4,47.190.55.202,10.0.113.241,Germany,T1110,Investigating
INC08671,2024-02-26 11:02:00,Brute Force,7,187.250.165.163,10.0.254.173,Japan,T1204,Investigating
INC08672,2024-07-28 10:03:00,Insider Threat,1,132.163.211.71,10.0.231.55,Japan,T1110,Open
INC08673,2024-07-18 03:23:00,Phishing,10,179.143.56.196,10.0.229.126,India,T1110,Resolved
INC08674,2024-02-07 07:41:00,Ransomware,7,212.207.93.56,10.0.137.39,Canada,T1059,Resolved
INC08675,2024-06-03 11:10:00,Ransomware,10,164.119.167.128,10.0.47.211,Japan,T1110,Open
INC08676,2024-02-02 17:48:00,DDoS,1,60.174.220.130,10.0.138.173,UK,T1499,Investigating
INC08677,2024-04-01 13:08:00,Phishing,7,7.52.152.49,10.0.130.209,China,T1055,Resolved
INC08678,2024-03-21 08:27:00,Brute Force,9,135.126.186.117,10.0.88.173,Japan,T1081,Open
INC08679,2024-07-10 08:24:00,Brute Force,6,87.240.26.139,10.0.106.249,France,T1110,Investigating
INC08680,2024-10-25 00:47:00,DDoS,1,53.25.228.23,10.0.62.35,USA,T1110,Open
INC08681,2024-03-28 04:13:00,Brute Force,4,212.50.142.44,10.0.61.231,USA,T1566,Resolved
INC08682,2024-05-16 12:21:00,Malware,7,80.34.243.138,10.0.134.202,USA,T1055,Open
INC08683,2024-06-09 13:53:00,Ransomware,8,235.237.66.91,10.0.220.43,Germany,T1499,Open
INC08684,2024-03-27 06:57:00,Phishing,3,119.250.231.204,10.0.228.16,USA,T1566,Resolved
INC08685,2024-04-24 02:08:00,Ransomware,10,211.141.220.168,10.0.97.137,Germany,T1204,Investigating
INC08686,2024-12-20 15:15:00,DDoS,9,164.239.174.121,10.0.248.223,Brazil,T1566,Open
INC08687,2024-06-21 16:18:00,Brute Force,8,188.143.109.75,10.0.212.21,India,T1499,Open
INC08688,2024-11-11 11:19:00,Ransomware,2,250.39.236.220,10.0.140.48,China,T1059,Resolved
INC08689,2024-08-08 02:22:00,Malware,7,10.254.100.188,10.0.18.78,Canada,T1204,Resolved
INC08690,2024-10-11 19:58:00,Brute Force,3,62.16.207.93,10.0.217.245,France,T1059,Investigating
INC08691,2024-03-02 07:28:00,DDoS,6,236.30.119.194,10.0.57.243,Japan,T1055,Investigating
INC08692,2024-04-04 07:15:00,Malware,6,246.222.198.50,10.0.173.144,Canada,T1566,Open
INC08693,2024-11-05 04:42:00,Phishing,5,126.90.18.55,10.0.93.172,Canada,T1081,Investigating
INC08694,2024-10-25 13:35:00,Insider Threat,9,95.65.201.230,10.0.86.156,Germany,T1110,Open
INC08695,2024-08-16 13:57:00,Insider Threat,7,121.97.212.150,10.0.141.138,Canada,T1059,Resolved
INC08696,2024-05-01 15:57:00,Brute Force,3,105.225.229.90,10.0.83.242,Canada,T1059,Open
INC08697,2024-09-09 05:21:00,Insider Threat,4,33.76.163.52,10.0.195.115,China,T1499,Open
INC08698,2024-12-19 14:47:00,Phishing,4,43.78.218.93,10.0.171.213,USA,T1204,Investigating
INC08699,2024-02-17 19:22:00,DDoS,2,60.243.81.197,10.0.33.190,Russia,T1110,Investigating
INC08700,2024-06-05 05:50:00,Malware,6,58.177.96.66,10.0.112.55,China,T1055,Open
INC08701,2024-09-17 07:46:00,Brute Force,2,83.77.164.209,10.0.231.50,UK,T1081,Resolved
INC08702,2024-08-13 22:27:00,Brute Force,1,133.104.140.233,10.0.190.58,USA,T1204,Resolved
INC08703,2024-07-13 15:57:00,Malware,9,67.254.199.110,10.0.28.150,Brazil,T1499,Open
INC08704,2024-11-10 15:35:00,Insider Threat,6,204.176.1.185,10.0.184.20,France,T1566,Investigating
INC08705,2024-08-17 22:16:00,Phishing,6,194.232.168.159,10.0.10.210,Canada,T1566,Investigating
INC08706,2024-09-16 12:58:00,Ransomware,6,156.154.171.143,10.0.120.199,USA,T1566,Resolved
INC08707,2024-06-04 01:30:00,Phishing,8,147.221.76.80,10.0.23.117,China,T1081,Open
INC08708,2024-12-17 17:30:00,DDoS,4,3.34.93.81,10.0.86.24,India,T1499,Open
INC08709,2024-01-18 14:42:00,Brute Force,4,252.238.235.125,10.0.207.240,France,T1499,Resolved
INC08710,2024-11-06 02:43:00,Insider Threat,3,79.170.75.100,10.0.252.6,Russia,T1055,Investigating
INC08711,2024-01-07 20:48:00,Brute Force,10,112.137.204.217,10.0.122.103,India,T1499,Open
INC08712,2024-05-23 10:25:00,Malware,4,206.100.112.166,10.0.90.249,India,T1204,Open
INC08713,2024-05-22 14:24:00,Ransomware,2,187.51.203.189,10.0.79.145,Russia,T1204,Open
INC08714,2024-01-12 17:47:00,Phishing,7,246.85.127.187,10.0.143.141,India,T1055,Investigating
INC08715,2024-07-26 03:22:00,Brute Force,4,160.87.130.23,10.0.248.117,Germany,T1081,Investigating
INC08716,2024-06-22 09:05:00,Phishing,10,159.96.237.204,10.0.80.249,France,T1204,Investigating
INC08717,2024-05-29 08:28:00,Brute Force,4,146.187.124.179,10.0.212.74,China,T1499,Resolved
INC08718,2024-11-23 05:50:00,Ransomware,6,37.76.13.106,10.0.180.204,Brazil,T1081,Investigating
INC08719,2024-03-14 03:48:00,Phishing,10,44.177.250.12,10.0.233.107,Japan,T1081,Open
INC08720,2024-04-10 11:45:00,Ransomware,10,71.136.43.111,10.0.243.66,China,T1499,Open
INC08721,2024-03-18 15:30:00,DDoS,3,253.224.74.66,10.0.66.115,UK,T1059,Resolved
INC08722,2024-01-21 18:45:00,Ransomware,1,240.150.169.131,10.0.33.246,Germany,T1566,Open
INC08723,2024-01-12 09:34:00,Ransomware,8,20.219.181.184,10.0.210.103,France,T1204,Investigating
INC08724,2024-03-02 01:04:00,Insider Threat,9,96.221.110.120,10.0.245.87,USA,T1059,Investigating
INC08725,2024-06-19 06:25:00,Malware,4,210.112.188.202,10.0.220.179,France,T1055,Investigating
INC08726,2024-11-21 21:41:00,Insider Threat,3,219.231.84.11,10.0.212.209,Germany,T1566,Open
INC08727,2024-04-23 22:31:00,DDoS,2,76.66.197.117,10.0.6.8,China,T1566,Investigating
INC08728,2024-03-01 12:07:00,Phishing,1,224.10.77.30,10.0.208.196,Russia,T1059,Resolved
INC08729,2024-03-24 23:35:00,Brute Force,2,250.255.243.203,10.0.156.170,UK,T1499,Investigating
INC08730,2024-03-16 13:46:00,Insider Threat,9,30.197.254.95,10.0.206.20,Brazil,T1204,Resolved
